"TL","pop","maturity"
349.183183183183,"10_perc",0
416.675675675676,"10_perc",0
333.243243243243,"10_perc",0
310.46046046046,"10_perc",0
232.462462462462,"10_perc",0
632.530530530531,"10_perc",1
142.108108108108,"10_perc",0
222.927927927928,"10_perc",0
252.802802802803,"10_perc",0
652.022022022022,"10_perc",1
139.765765765766,"10_perc",0
702.216216216216,"10_perc",1
125.126126126126,"10_perc",0
671.957957957958,"10_perc",1
327.087087087087,"10_perc",0
562.512512512513,"10_perc",1
721.471471471471,"10_perc",1
704.148148148148,"10_perc",1
591.531531531532,"10_perc",1
409.805805805806,"10_perc",1
316.216216216216,"10_perc",0
370.712712712713,"10_perc",0
585.67967967968,"10_perc",1
374.464464464464,"10_perc",0
307.135135135135,"10_perc",0
521.443443443443,"10_perc",1
194.225225225225,"10_perc",0
344.084084084084,"10_perc",0
395.675675675676,"10_perc",0
406.406406406406,"10_perc",0
450.414414414414,"10_perc",0
390,"10_perc",0
694.422422422422,"10_perc",1
130.981981981982,"10_perc",0
363.347347347347,"10_perc",0
354.243243243243,"10_perc",0
641.243243243243,"10_perc",1
433.843843843844,"10_perc",0
656.744744744745,"10_perc",1
423.403403403403,"10_perc",1
538.416416416416,"10_perc",1
209.57957957958,"10_perc",0
478.926926926927,"10_perc",1
695.723723723724,"10_perc",1
615.165165165165,"10_perc",1
380.910910910911,"10_perc",0
248.682682682683,"10_perc",0
159.09009009009,"10_perc",0
387.143143143143,"10_perc",0
563.628628628629,"10_perc",1
293.207207207207,"10_perc",0
373.907907907908,"10_perc",0
274.284284284284,"10_perc",0
175.486486486486,"10_perc",0
387.162162162162,"10_perc",0
644.984984984985,"10_perc",1
595.683683683684,"10_perc",1
700.576576576577,"10_perc",1
196.866866866867,"10_perc",0
321.591591591592,"10_perc",0
618.324324324324,"10_perc",1
380.351351351351,"10_perc",0
188.954954954955,"10_perc",0
778.074074074074,"10_perc",1
287.762762762763,"10_perc",0
660.446446446446,"10_perc",1
414.338338338338,"10_perc",1
149.135135135135,"10_perc",0
613.275275275275,"10_perc",1
830.514514514515,"10_perc",1
580.840840840841,"10_perc",1
644.45045045045,"10_perc",1
413.27027027027,"10_perc",0
693.093093093093,"10_perc",1
380.351351351351,"10_perc",1
594.738738738739,"10_perc",1
335.435435435435,"10_perc",0
353.233233233233,"10_perc",0
280.406406406406,"10_perc",0
419.945945945946,"10_perc",0
573.56956956957,"10_perc",1
623.81981981982,"10_perc",1
299.189189189189,"10_perc",0
490.504504504505,"10_perc",0
705.921921921922,"10_perc",1
394.508508508508,"10_perc",0
387.162162162162,"10_perc",0
142.108108108108,"10_perc",0
267.605605605606,"10_perc",0
142.108108108108,"10_perc",0
396.810810810811,"10_perc",0
350.27027027027,"10_perc",0
337.783783783784,"10_perc",0
422.836836836837,"10_perc",0
143.864864864865,"10_perc",0
248.988988988989,"10_perc",0
472.694694694695,"10_perc",0
697.173173173173,"10_perc",1
347.483483483483,"10_perc",0
149.720720720721,"10_perc",0
306.831831831832,"10_perc",0
200.045045045045,"10_perc",0
329.837837837838,"10_perc",0
288.754754754755,"10_perc",0
301.746746746747,"10_perc",0
758.148148148148,"10_perc",1
678.348348348348,"10_perc",1
375.810810810811,"10_perc",0
519.369369369369,"10_perc",1
550.906906906907,"10_perc",1
336.648648648649,"10_perc",0
134.495495495496,"10_perc",0
463.243243243243,"10_perc",1
139.765765765766,"10_perc",0
688.282282282282,"10_perc",1
457.963963963964,"10_perc",0
389.477477477477,"10_perc",1
401.918918918919,"10_perc",0
193.688688688689,"10_perc",0
297.103103103103,"10_perc",0
156.747747747748,"10_perc",0
263.608608608609,"10_perc",0
357.115115115115,"10_perc",1
357.648648648649,"10_perc",0
378.644644644645,"10_perc",0
314.356356356356,"10_perc",0
662.09009009009,"10_perc",1
519.71971971972,"10_perc",1
320.189189189189,"10_perc",0
388.378378378378,"10_perc",0
286.528528528529,"10_perc",0
354.428428428428,"10_perc",0
284.302302302302,"10_perc",0
353.149149149149,"10_perc",0
617.271271271271,"10_perc",1
574.622622622623,"10_perc",1
210.850850850851,"10_perc",0
339.884884884885,"10_perc",0
397.283283283283,"10_perc",0
249.239239239239,"10_perc",0
392.242242242242,"10_perc",1
374.112112112112,"10_perc",0
259.794794794795,"10_perc",0
409.297297297297,"10_perc",0
645.703703703704,"10_perc",1
216.571571571572,"10_perc",0
425.756756756757,"10_perc",0
371.279279279279,"10_perc",0
361.107107107107,"10_perc",0
204.494494494494,"10_perc",0
280.770770770771,"10_perc",0
345.162162162162,"10_perc",0
605.023023023023,"10_perc",1
255.361361361361,"10_perc",0
307.135135135135,"10_perc",0
392.242242242242,"10_perc",0
147.378378378378,"10_perc",0
442.930930930931,"10_perc",0
242.632632632633,"10_perc",0
287.127127127127,"10_perc",0
351.747747747748,"10_perc",0
357.767767767768,"10_perc",0
372.972972972973,"10_perc",0
482.486486486487,"10_perc",1
533.553553553554,"10_perc",1
139.18018018018,"10_perc",0
444.534534534535,"10_perc",1
588.324324324324,"10_perc",1
127.468468468468,"10_perc",0
632.014014014014,"10_perc",1
308.790790790791,"10_perc",0
125.126126126126,"10_perc",0
180.34034034034,"10_perc",0
529.867867867868,"10_perc",1
153.234234234234,"10_perc",0
145.036036036036,"10_perc",0
136.252252252252,"10_perc",0
274.840840840841,"10_perc",0
161.432432432432,"10_perc",0
430.12012012012,"10_perc",0
492.524524524525,"10_perc",0
550.314314314314,"10_perc",1
643.991991991992,"10_perc",1
587.259259259259,"10_perc",1
643.071071071071,"10_perc",1
656.760760760761,"10_perc",1
621.069069069069,"10_perc",1
278.736736736737,"10_perc",0
141.522522522523,"10_perc",0
702.042042042042,"10_perc",1
491.027027027027,"10_perc",1
680.21021021021,"10_perc",1
330.405405405405,"10_perc",0
662.552552552553,"10_perc",1
311.675675675676,"10_perc",0
754.168168168168,"10_perc",1
667.373373373373,"10_perc",1
413.837837837838,"10_perc",1
707.259259259259,"10_perc",1
706.254254254254,"10_perc",1
396.426426426426,"10_perc",0
377.513513513514,"10_perc",0
525.783783783784,"10_perc",1
333.528528528529,"10_perc",0
307.702702702703,"10_perc",0
496.918918918919,"10_perc",1
379.783783783784,"10_perc",0
790.698698698699,"10_perc",1
545.137137137137,"10_perc",1
306.564564564565,"10_perc",0
715.96996996997,"10_perc",1
380.910910910911,"10_perc",0
631.613613613614,"10_perc",1
133.90990990991,"10_perc",0
595.395395395395,"10_perc",1
449.87987987988,"10_perc",0
296.918918918919,"10_perc",0
130.981981981982,"10_perc",0
599.063063063063,"10_perc",1
290.940940940941,"10_perc",0
515.187187187187,"10_perc",1
421.216216216216,"10_perc",1
666.914914914915,"10_perc",1
706.780780780781,"10_perc",1
327.653653653654,"10_perc",0
267.405405405405,"10_perc",0
375.811811811812,"10_perc",0
302.594594594595,"10_perc",0
579.361361361361,"10_perc",1
379.92992992993,"10_perc",0
492.642642642643,"10_perc",1
386.01001001001,"10_perc",0
373.907907907908,"10_perc",1
704.966966966967,"10_perc",1
221.656656656657,"10_perc",0
642.846846846847,"10_perc",1
691.213213213213,"10_perc",1
155.576576576577,"10_perc",0
142.693693693694,"10_perc",0
229.203203203203,"10_perc",0
460.796796796797,"10_perc",1
519.369369369369,"10_perc",1
577.633633633634,"10_perc",1
139.18018018018,"10_perc",0
658.34034034034,"10_perc",1
180.171171171171,"10_perc",0
373.540540540541,"10_perc",1
275.953953953954,"10_perc",0
364.446446446446,"10_perc",0
201.316316316316,"10_perc",0
671.041041041041,"10_perc",1
544.492492492493,"10_perc",1
752.646646646647,"10_perc",1
509.85985985986,"10_perc",1
221.656656656657,"10_perc",0
444.932932932933,"10_perc",0
755.221221221221,"10_perc",1
492.642642642643,"10_perc",1
604.108108108108,"10_perc",1
247.56956956957,"10_perc",0
194.324324324324,"10_perc",0
547.243243243243,"10_perc",1
572.516516516517,"10_perc",1
418.378378378378,"10_perc",1
502.264264264264,"10_perc",1
447.741741741742,"10_perc",1
417.171171171171,"10_perc",0
358.248248248248,"10_perc",0
497.987987987988,"10_perc",1
288.398398398398,"10_perc",0
537.535535535535,"10_perc",1
253.135135135135,"10_perc",0
344.027027027027,"10_perc",0
629.321321321321,"10_perc",1
378.648648648649,"10_perc",0
384.31031031031,"10_perc",0
497.987987987988,"10_perc",0
687.087087087087,"10_perc",1
449.87987987988,"10_perc",0
119.27027027027,"10_perc",0
413.771771771772,"10_perc",0
536.792792792793,"10_perc",1
605.481481481482,"10_perc",1
613.059059059059,"10_perc",1
374.675675675676,"10_perc",0
278.863863863864,"10_perc",0
414.536536536537,"10_perc",1
572.822822822823,"10_perc",1
306,"10_perc",0
407.53953953954,"10_perc",0
515.093093093093,"10_perc",1
415.471471471471,"10_perc",1
267.605605605606,"10_perc",0
754.022022022022,"10_perc",1
351.961961961962,"10_perc",0
353.504504504505,"10_perc",0
651.495495495496,"10_perc",1
231.429429429429,"10_perc",0
157.918918918919,"10_perc",0
663.705705705706,"10_perc",1
381.477477477477,"10_perc",1
357.648648648649,"10_perc",0
736.792792792793,"10_perc",1
311.675675675676,"10_perc",0
160.261261261261,"10_perc",0
599.521521521522,"10_perc",1
267.605605605606,"10_perc",0
710.992992992993,"10_perc",1
288.972972972973,"10_perc",0
241.996996996997,"10_perc",0
530.3003003003,"10_perc",1
297.297297297297,"10_perc",0
266.492492492492,"10_perc",0
389.975975975976,"10_perc",0
162.603603603604,"10_perc",0
292.847847847848,"10_perc",0
791.821821821822,"10_perc",1
352.540540540541,"10_perc",0
598.842842842843,"10_perc",1
357.167167167167,"10_perc",0
707.525525525526,"10_perc",1
126.882882882883,"10_perc",0
378.786786786787,"10_perc",0
197.738738738739,"10_perc",0
700.382382382382,"10_perc",1
195.981981981982,"10_perc",0
536.186186186186,"10_perc",1
148.54954954955,"10_perc",0
152.063063063063,"10_perc",0
438.12012012012,"10_perc",1
252.802802802803,"10_perc",0
405.83983983984,"10_perc",1
455.837837837838,"10_perc",1
203.223223223223,"10_perc",0
333.810810810811,"10_perc",0
396.243243243243,"10_perc",1
524.818818818819,"10_perc",1
353.315315315315,"10_perc",0
158.504504504504,"10_perc",0
377.511511511512,"10_perc",0
364.446446446446,"10_perc",0
259.159159159159,"10_perc",0
235.640640640641,"10_perc",0
695.197197197197,"10_perc",1
384.666666666667,"10_perc",0
286.491491491492,"10_perc",0
285.855855855856,"10_perc",0
363.347347347347,"10_perc",0
853.681681681682,"10_perc",1
302.027027027027,"10_perc",0
616.942942942943,"10_perc",1
209.45045045045,"10_perc",0
671.4994994995,"10_perc",1
261.162162162162,"10_perc",0
388.842842842843,"10_perc",1
250.352352352352,"10_perc",0
323.817817817818,"10_perc",0
125.711711711712,"10_perc",0
614.638638638639,"10_perc",1
283.948948948949,"10_perc",0
510.282282282282,"10_perc",1
410.938938938939,"10_perc",0
316.026026026026,"10_perc",0
339.884884884885,"10_perc",0
203.009009009009,"10_perc",0
302.594594594595,"10_perc",1
132.738738738739,"10_perc",0
662.552552552553,"10_perc",1
132.738738738739,"10_perc",0
357.211211211211,"10_perc",0
366.72972972973,"10_perc",0
148.54954954955,"10_perc",0
491.801801801802,"10_perc",1
360.486486486486,"10_perc",0
507.075075075075,"10_perc",1
717.345345345345,"10_perc",1
686.628628628629,"10_perc",1
605.42942942943,"10_perc",1
371.031031031031,"10_perc",0
664.164164164164,"10_perc",1
496.384384384384,"10_perc",1
336.648648648649,"10_perc",1
640.964964964965,"10_perc",1
399.648648648649,"10_perc",0
597.263263263263,"10_perc",1
140.936936936937,"10_perc",0
144.45045045045,"10_perc",0
299.885885885886,"10_perc",1
140.936936936937,"10_perc",0
604.108108108108,"10_perc",1
543.031031031031,"10_perc",1
571.98998998999,"10_perc",1
555.667667667668,"10_perc",1
496.490490490491,"10_perc",1
431.705705705706,"10_perc",1
353.315315315315,"10_perc",0
777.861861861862,"10_perc",1
711.385385385385,"10_perc",1
593.561561561562,"10_perc",1
278.736736736737,"10_perc",0
366.18018018018,"10_perc",0
713.219219219219,"10_perc",1
129.810810810811,"10_perc",0
412.072072072072,"10_perc",1
689.405405405405,"10_perc",1
308.790790790791,"10_perc",0
550.008008008008,"10_perc",1
637.573573573574,"10_perc",1
666.456456456456,"10_perc",1
703.133133133133,"10_perc",1
378.081081081081,"10_perc",0
315.177177177177,"10_perc",0
430.864864864865,"10_perc",1
294.119119119119,"10_perc",0
543.515515515516,"10_perc",1
136.837837837838,"10_perc",0
380.918918918919,"10_perc",0
362.780780780781,"10_perc",0
671.177177177177,"10_perc",1
360.486486486486,"10_perc",0
490.459459459459,"10_perc",1
137.423423423423,"10_perc",0
337.216216216216,"10_perc",0
428.027027027027,"10_perc",1
300.216216216216,"10_perc",0
132.738738738739,"10_perc",0
158.504504504504,"10_perc",0
330.405405405405,"10_perc",0
291.243243243243,"10_perc",0
351.405405405405,"10_perc",0
357.648648648649,"10_perc",0
246.446446446446,"10_perc",0
299.83983983984,"10_perc",0
351.326326326326,"10_perc",0
351.747747747748,"10_perc",0
692.588588588589,"10_perc",1
157.333333333333,"10_perc",0
598.146146146146,"10_perc",1
579.887887887888,"10_perc",1
247.013013013013,"10_perc",0
365.027027027027,"10_perc",0
713.219219219219,"10_perc",1
490.504504504505,"10_perc",1
146.792792792793,"10_perc",0
675.189189189189,"10_perc",1
371.845845845846,"10_perc",1
653.075075075075,"10_perc",1
432.774774774775,"10_perc",1
263.153153153153,"10_perc",0
147.378378378378,"10_perc",0
150.891891891892,"10_perc",0
684.14014014014,"10_perc",1
139.765765765766,"10_perc",0
415.471471471471,"10_perc",0
632.014014014014,"10_perc",1
657.813813813814,"10_perc",1
333.810810810811,"10_perc",1
244.786786786787,"10_perc",0
500.126126126126,"10_perc",1
352.582582582583,"10_perc",0
677.001001001001,"10_perc",1
611.441441441441,"10_perc",1
393.941941941942,"10_perc",0
280.306306306306,"10_perc",0
415.471471471471,"10_perc",0
285.567567567568,"10_perc",0
766.804804804805,"10_perc",1
199.409409409409,"10_perc",0
362.189189189189,"10_perc",1
386.152152152152,"10_perc",0
300.216216216216,"10_perc",0
153.234234234234,"10_perc",0
369.57957957958,"10_perc",0
494.246246246246,"10_perc",1
347.432432432432,"10_perc",0
333.835835835836,"10_perc",0
384.31031031031,"10_perc",1
147.963963963964,"10_perc",0
655.181181181181,"10_perc",1
522.576576576577,"10_perc",1
758.606606606607,"10_perc",1
393.972972972973,"10_perc",1
293.513513513514,"10_perc",0
593.577577577578,"10_perc",1
771.443443443443,"10_perc",1
313.945945945946,"10_perc",0
184.78978978979,"10_perc",0
548.296296296296,"10_perc",1
320.478478478478,"10_perc",0
318.369369369369,"10_perc",0
144.45045045045,"10_perc",0
380.351351351351,"10_perc",0
403.054054054054,"10_perc",1
325.864864864865,"10_perc",0
381.477477477477,"10_perc",0
582.520520520521,"10_perc",1
676.084084084084,"10_perc",1
330.405405405405,"10_perc",0
723.305305305305,"10_perc",1
272.507507507508,"10_perc",0
750.482482482483,"10_perc",1
675.625625625626,"10_perc",1
741.735735735736,"10_perc",1
760.44044044044,"10_perc",1
510.282282282282,"10_perc",1
377.511511511512,"10_perc",0
299.204204204204,"10_perc",0
208.308308308308,"10_perc",0
691.671671671672,"10_perc",1
371.303303303303,"10_perc",0
320.189189189189,"10_perc",0
414.972972972973,"10_perc",1
409.239239239239,"10_perc",0
555.183183183183,"10_perc",1
376.944944944945,"10_perc",0
145.621621621622,"10_perc",0
484.09009009009,"10_perc",1
706.990990990991,"10_perc",1
650.41041041041,"10_perc",1
583.513513513514,"10_perc",1
455.837837837838,"10_perc",1
737.517517517517,"10_perc",1
469.123123123123,"10_perc",1
311.223223223223,"10_perc",0
531.663663663664,"10_perc",0
774.194194194194,"10_perc",1
415.540540540541,"10_perc",0
501.072072072072,"10_perc",1
702.216216216216,"10_perc",1
478.21021021021,"10_perc",1
698.356356356356,"10_perc",1
361.621621621622,"10_perc",1
393.375375375375,"10_perc",0
127.468468468468,"10_perc",0
707.717717717718,"10_perc",1
133.324324324324,"10_perc",0
451.483483483483,"10_perc",1
147.378378378378,"10_perc",0
512.42042042042,"10_perc",1
119.27027027027,"10_perc",0
152.063063063063,"10_perc",0
342.184184184184,"10_perc",0
477.793793793794,"10_perc",1
458.108108108108,"10_perc",0
670.582582582583,"10_perc",1
482.486486486487,"10_perc",1
361.117117117117,"10_perc",0
658.662662662663,"10_perc",1
166.117117117117,"10_perc",0
265.379379379379,"10_perc",0
231.985985985986,"10_perc",0
702.674674674675,"10_perc",1
577.781781781782,"10_perc",1
504.936936936937,"10_perc",1
308.234234234234,"10_perc",0
716.428428428428,"10_perc",1
409.805805805806,"10_perc",0
414.904904904905,"10_perc",0
400.174174174174,"10_perc",0
479.493493493493,"10_perc",1
428.594594594595,"10_perc",0
694.670670670671,"10_perc",1
344.41041041041,"10_perc",0
365.594594594595,"10_perc",0
258.700700700701,"10_perc",0
301.746746746747,"10_perc",0
277.592592592593,"10_perc",0
340.054054054054,"10_perc",0
373.545545545546,"10_perc",0
290.940940940941,"10_perc",0
674.662662662663,"10_perc",1
308.234234234234,"10_perc",0
556.720720720721,"10_perc",1
136.837837837838,"10_perc",0
686.628628628629,"10_perc",1
134.495495495496,"10_perc",0
466.984984984985,"10_perc",0
712.760760760761,"10_perc",1
138.009009009009,"10_perc",0
684.666666666667,"10_perc",1
271.501501501501,"10_perc",0
507.075075075075,"10_perc",1
703.133133133133,"10_perc",1
268.718718718719,"10_perc",0
133.324324324324,"10_perc",0
378.648648648649,"10_perc",1
524.714714714715,"10_perc",1
383.369369369369,"10_perc",1
666.900900900901,"10_perc",1
159.675675675676,"10_perc",0
570.18018018018,"10_perc",1
584.626626626627,"10_perc",1
640.782782782783,"10_perc",1
670.976976976977,"10_perc",1
382.812812812813,"10_perc",0
160.846846846847,"10_perc",0
603.647647647648,"10_perc",1
383.177177177177,"10_perc",0
607.537537537538,"10_perc",1
488.900900900901,"10_perc",1
388.842842842843,"10_perc",1
134.495495495496,"10_perc",0
365.027027027027,"10_perc",0
227.377377377377,"10_perc",0
581.467467467467,"10_perc",1
742.102102102102,"10_perc",1
372.972972972973,"10_perc",0
344.084084084084,"10_perc",0
660.446446446446,"10_perc",1
634.822822822823,"10_perc",1
686.702702702703,"10_perc",1
644.984984984985,"10_perc",1
414.904904904905,"10_perc",0
444.932932932933,"10_perc",0
543.515515515516,"10_perc",1
236.911911911912,"10_perc",0
476.072072072072,"10_perc",1
734.16016016016,"10_perc",1
150.306306306306,"10_perc",0
690.754754754755,"10_perc",1
287.127127127127,"10_perc",0
487.297297297297,"10_perc",1
179.069069069069,"10_perc",0
684.794794794795,"10_perc",1
593.135135135135,"10_perc",1
809.495495495496,"10_perc",1
518.02002002002,"10_perc",1
347.74974974975,"10_perc",0
649.493493493493,"10_perc",1
142.693693693694,"10_perc",0
508.621621621622,"10_perc",1
133.90990990991,"10_perc",0
364.674674674675,"10_perc",0
230.555555555556,"10_perc",0
500.065065065065,"10_perc",1
550.402402402402,"10_perc",1
708.176176176176,"10_perc",1
153.81981981982,"10_perc",0
632.014014014014,"10_perc",1
673.791791791792,"10_perc",1
226.106106106106,"10_perc",0
308.837837837838,"10_perc",0
695.339339339339,"10_perc",1
319.365365365365,"10_perc",0
658.34034034034,"10_perc",1
509.521521521522,"10_perc",1
415.540540540541,"10_perc",1
691.213213213213,"10_perc",1
533.801801801802,"10_perc",1
315.648648648649,"10_perc",1
238.664664664665,"10_perc",0
574.096096096096,"10_perc",1
162.542542542543,"10_perc",0
298.568568568569,"10_perc",0
380.344344344344,"10_perc",0
676.542542542543,"10_perc",1
380.910910910911,"10_perc",0
529.525525525526,"10_perc",1
667.831831831832,"10_perc",1
354.984984984985,"10_perc",0
385.595595595596,"10_perc",0
640.438438438438,"10_perc",1
132.738738738739,"10_perc",0
639.407407407407,"10_perc",1
591.471471471471,"10_perc",1
542.382382382382,"10_perc",1
456.294294294294,"10_perc",1
404.706706706707,"10_perc",0
386.576576576577,"10_perc",0
461.105105105105,"10_perc",1
638.332332332332,"10_perc",1
705.425425425425,"10_perc",1
444.366366366366,"10_perc",1
330.972972972973,"10_perc",0
203.594594594595,"10_perc",0
295.216216216216,"10_perc",0
493.711711711712,"10_perc",1
802.618618618619,"10_perc",1
324.72972972973,"10_perc",0
330.35035035035,"10_perc",0
375.045045045045,"10_perc",1
280.770770770771,"10_perc",0
502.264264264264,"10_perc",1
412.702702702703,"10_perc",0
145.036036036036,"10_perc",0
558.3003003003,"10_perc",1
601.813813813814,"10_perc",1
732.474474474474,"10_perc",1
201.951951951952,"10_perc",0
645.703703703704,"10_perc",1
130.396396396396,"10_perc",0
425.06006006006,"10_perc",1
597.339339339339,"10_perc",1
121.027027027027,"10_perc",0
200.045045045045,"10_perc",0
146.207207207207,"10_perc",0
433.601601601602,"10_perc",0
785.655655655656,"10_perc",1
358.783783783784,"10_perc",0
438.12012012012,"10_perc",1
484.783783783784,"10_perc",1
450.162162162162,"10_perc",1
232.288288288288,"10_perc",0
404.189189189189,"10_perc",1
152.063063063063,"10_perc",0
592.600600600601,"10_perc",1
336.648648648649,"10_perc",0
283.297297297297,"10_perc",0
278.54954954955,"10_perc",0
326.044044044044,"10_perc",0
153.81981981982,"10_perc",0
287.641641641642,"10_perc",0
282.042042042042,"10_perc",0
301.746746746747,"10_perc",0
573.891891891892,"10_perc",1
307.257257257257,"10_perc",1
348.616616616617,"10_perc",0
149.135135135135,"10_perc",0
312.243243243243,"10_perc",0
384.132132132132,"10_perc",0
222.927927927928,"10_perc",0
365.047047047047,"10_perc",0
136.252252252252,"10_perc",0
349.702702702703,"10_perc",0
477.675675675676,"10_perc",1
418.945945945946,"10_perc",1
213.393393393393,"10_perc",0
139.18018018018,"10_perc",0
136.252252252252,"10_perc",0
328.27027027027,"10_perc",0
776.486486486486,"10_perc",1
389.432432432432,"10_perc",0
723.027027027027,"10_perc",1
292.094094094094,"10_perc",0
434.837837837838,"10_perc",0
198.138138138138,"10_perc",0
570.15015015015,"10_perc",1
304.338338338338,"10_perc",0
298.758758758759,"10_perc",0
304.894894894895,"10_perc",0
733.84984984985,"10_perc",1
340.520520520521,"10_perc",0
139.765765765766,"10_perc",0
690.984984984985,"10_perc",1
325.487487487487,"10_perc",0
386.01001001001,"10_perc",1
372.972972972973,"10_perc",0
724.222222222222,"10_perc",1
635.6996996997,"10_perc",1
133.324324324324,"10_perc",0
308.837837837838,"10_perc",0
386.01001001001,"10_perc",0
268.718718718719,"10_perc",0
406.406406406406,"10_perc",1
690.754754754755,"10_perc",1
321.324324324324,"10_perc",0
228.646646646647,"10_perc",0
503.867867867868,"10_perc",0
775.111111111111,"10_perc",1
550.928928928929,"10_perc",1
679.293293293293,"10_perc",1
304.297297297297,"10_perc",0
530.594594594595,"10_perc",1
426.891891891892,"10_perc",0
161.432432432432,"10_perc",0
426.236236236236,"10_perc",1
366.672672672673,"10_perc",0
269.297297297297,"10_perc",0
557.855855855856,"10_perc",1
514.054054054054,"10_perc",1
536.792792792793,"10_perc",1
332.675675675676,"10_perc",0
316.366366366366,"10_perc",0
736.714714714715,"10_perc",1
572.822822822823,"10_perc",1
189.540540540541,"10_perc",0
409.297297297297,"10_perc",1
153.81981981982,"10_perc",0
392.242242242242,"10_perc",0
346.916916916917,"10_perc",0
330.972972972973,"10_perc",0
463.243243243243,"10_perc",1
731.527527527528,"10_perc",1
358.783783783784,"10_perc",0
656.37037037037,"10_perc",1
793.131131131131,"10_perc",1
735.683683683684,"10_perc",1
244.23023023023,"10_perc",0
284.302302302302,"10_perc",0
358.783783783784,"10_perc",0
675.167167167167,"10_perc",1
311.108108108108,"10_perc",0
658.308308308308,"10_perc",1
564.478478478478,"10_perc",1
278.18018018018,"10_perc",0
547.165165165165,"10_perc",1
482.267267267267,"10_perc",1
620.610610610611,"10_perc",1
510.088088088088,"10_perc",1
607.315315315315,"10_perc",1
418.870870870871,"10_perc",1
142.693693693694,"10_perc",0
532.732732732733,"10_perc",1
125.126126126126,"10_perc",0
349.975975975976,"10_perc",0
245.810810810811,"10_perc",0
814.996996996997,"10_perc",1
576.564564564565,"10_perc",1
586.732732732733,"10_perc",1
287.641641641642,"10_perc",0
522.738738738739,"10_perc",1
319.054054054054,"10_perc",0
352.582582582583,"10_perc",0
387.821821821822,"10_perc",0
502.798798798799,"10_perc",1
254.074074074074,"10_perc",0
336.081081081081,"10_perc",0
387.162162162162,"10_perc",1
357.211211211211,"10_perc",0
285.971971971972,"10_perc",0
678.348348348348,"10_perc",1
349.702702702703,"10_perc",0
440.966966966967,"10_perc",1
358.248248248248,"10_perc",0
561.459459459459,"10_perc",1
466.984984984985,"10_perc",1
351.449449449449,"10_perc",0
141.522522522523,"10_perc",0
305.432432432432,"10_perc",0
274.284284284284,"10_perc",0
815.455455455455,"10_perc",1
244.53953953954,"10_perc",0
135.666666666667,"10_perc",0
538.292292292292,"10_perc",1
545.881881881882,"10_perc",1
775.229229229229,"10_perc",1
217.842842842843,"10_perc",0
186.061061061061,"10_perc",0
369.57957957958,"10_perc",1
266.151151151151,"10_perc",0
764.698698698699,"10_perc",1
130.981981981982,"10_perc",0
161.432432432432,"10_perc",0
132.153153153153,"10_perc",0
247.082082082082,"10_perc",0
276.321321321321,"10_perc",0
302.112112112112,"10_perc",0
317.139139139139,"10_perc",0
482.486486486487,"10_perc",1
128.054054054054,"10_perc",0
359.381381381381,"10_perc",0
140.936936936937,"10_perc",0
420.004004004004,"10_perc",0
771.901901901902,"10_perc",1
333.243243243243,"10_perc",0
199.409409409409,"10_perc",0
271.236236236236,"10_perc",0
255.361361361361,"10_perc",0
357.081081081081,"10_perc",0
292.212212212212,"10_perc",0
273.143143143143,"10_perc",0
593.577577577578,"10_perc",1
391.675675675676,"10_perc",0
210.215215215215,"10_perc",0
631.087087087087,"10_perc",1
482.486486486487,"10_perc",1
157.918918918919,"10_perc",0
694.422422422422,"10_perc",1
347.063063063063,"10_perc",0
620.43043043043,"10_perc",1
628.854854854855,"10_perc",1
432.687687687688,"10_perc",0
143.864864864865,"10_perc",0
119.27027027027,"10_perc",0
722.576576576577,"10_perc",1
485.159159159159,"10_perc",1
578.168168168168,"10_perc",1
741.531531531532,"10_perc",1
410.372372372372,"10_perc",0
576.202202202202,"10_perc",1
503.867867867868,"10_perc",1
289.867867867868,"10_perc",0
200.680680680681,"10_perc",0
689.931931931932,"10_perc",1
591.997997997998,"10_perc",1
755.855855855856,"10_perc",1
197.502502502502,"10_perc",0
799.867867867868,"10_perc",1
645.177177177177,"10_perc",1
369.455455455455,"10_perc",0
230.555555555556,"10_perc",0
194.810810810811,"10_perc",0
275.621621621622,"10_perc",0
389.975975975976,"10_perc",0
551.441441441441,"10_perc",1
684.540540540541,"10_perc",1
140.936936936937,"10_perc",0
202.423423423423,"10_perc",0
199.495495495496,"10_perc",0
309.405405405405,"10_perc",0
820.510510510511,"10_perc",1
484.09009009009,"10_perc",1
159.09009009009,"10_perc",0
397.341341341341,"10_perc",0
135.081081081081,"10_perc",0
126.297297297297,"10_perc",0
157.333333333333,"10_perc",0
658.866866866867,"10_perc",1
444.534534534535,"10_perc",1
369.57957957958,"10_perc",0
385.459459459459,"10_perc",0
373.545545545546,"10_perc",0
714.136136136136,"10_perc",1
313.188188188188,"10_perc",0
436.540540540541,"10_perc",1
325.900900900901,"10_perc",0
214.029029029029,"10_perc",0
700.988988988989,"10_perc",1
389.409409409409,"10_perc",0
426.802802802803,"10_perc",0
333.810810810811,"10_perc",0
686.17017017017,"10_perc",1
445.603603603604,"10_perc",1
328.826826826827,"10_perc",0
142.693693693694,"10_perc",0
361.147147147147,"10_perc",0
707.307307307307,"10_perc",1
315.081081081081,"10_perc",0
285.567567567568,"10_perc",0
572.516516516517,"10_perc",1
276.321321321321,"10_perc",0
802.16016016016,"10_perc",1
616.484484484484,"10_perc",1
